name,price,age,line,station_name,minutes,layout,area,address,url
ロマネスク大名,2698,37,地下鉄七隈線,薬院大通,12,2LDK,57.96,福岡県福岡市中央区大名１-4-24,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74929475/
サンリヤン長丘,2699,18,地下鉄七隈線,桜坂,43,3LDK,72.0,福岡県福岡市南区長丘２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashiminami/nc_73200935/
サンリヤン長丘,2699,18,地下鉄七隈線,桜坂,42,3LDK,21.78,福岡県福岡市南区長丘２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashiminami/nc_74882339/
サンリヤン長丘,2699,18,地下鉄七隈線,桜坂,40,3LDK,72.0,福岡県福岡市南区長丘２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashiminami/nc_74453611/
サンリヤン長丘,2699,18,地下鉄七隈線,薬院大通,37,3LDK,72.0,福岡県福岡市南区長丘２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashiminami/nc_74780178/
サンリヤン長丘,2699,18,地下鉄七隈線,桜坂,43,3LDK,72.0,福岡県福岡市南区長丘２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashiminami/nc_74387026/
サンリヤン長丘,2699,18,地下鉄七隈線,桜坂,43,3LDK,72.0,福岡県福岡市南区長丘２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashiminami/nc_73624928/
サンリヤン長丘,2699,18,地下鉄七隈線,桜坂,43,3LDK,72.0,福岡県福岡市南区長丘２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashiminami/nc_73523991/
ロイヤルマンション浄水　中古マンション,2780,42,地下鉄七隈線,薬院大通,4,2LDK,63.77,福岡県福岡市中央区薬院４,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74880377/
サンライフ六本松,2780,40,地下鉄七隈線,六本松,4,2LDK,60.48,福岡県福岡市中央区草香江２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74977324/
コアマンション小笹,2780,29,地下鉄七隈線,桜坂,24,4LDK,81.35,福岡県福岡市中央区小笹３-6-16,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74447933/
サンライフ六本松,2780,40,地下鉄七隈線,六本松,3,2LDK,60.48,福岡県福岡市中央区草香江２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_75009820/
祖原公園ハウス　中古マンション,2790,41,地下鉄七隈線,別府,20,2LDK,66.62,福岡県福岡市早良区祖原,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_74700284/
古河平丘台マンション,2880,53,地下鉄七隈線,薬院大通,12,2LDK+S（納戸）,100.29,福岡県福岡市中央区平尾３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74964478/
ホワイティ薬院,2880,49,西鉄天神大牟田線,薬院,3,2LDK,68.67,福岡県福岡市中央区薬院１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74951473/
ファーネスト荒江,2980,27,地下鉄七隈線,別府,18,3LDK,65.5,福岡県福岡市早良区荒江２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_74850544/
ロイヤルマンション西新Ⅱ,2980,29,地下鉄七隈線,別府,21,3LDK,63.52,福岡県福岡市早良区祖原,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_73832849/
ライオンズマンション六本松　中古マンション,2990,38,地下鉄七隈線,桜坂,5,3LDK,70.29,福岡県福岡市中央区谷１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74900124/
ダイアパレスグランステージ博多,2990,28,ＪＲ鹿児島本線,博多,17,2LDK,63.1,福岡県福岡市博多区美野島２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_73070446/
ライオンズマンション六本松,2990,31,地下鉄七隈線,桜坂,7,3LDK,70.29,福岡県福岡市中央区谷１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74571628/
ライオンズマンション六本松,2990,38,地下鉄七隈線,桜坂,6,3LDK,70.29,福岡県福岡市中央区谷１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74726080/
グリーンマンション西新,2999,37,地下鉄七隈線,別府,19,3LDK,66.67,福岡県福岡市早良区祖原,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_74328964/
サンシャイン高宮駅前,3098,29,地下鉄七隈線,薬院,29,3LDK,64.15,福岡県福岡市南区野間１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashiminami/nc_75005295/
第参参プリンスマンション城南,3198,38,地下鉄七隈線,別府,3,2LDK,65.65,福岡県福岡市城南区別府１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_74855321/
シティマンション大名,3200,37,地下鉄七隈線,薬院大通,12,3LDK,64.98,福岡県福岡市中央区大名１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74249250/
エンゼルハイム大濠公園南,3200,34,地下鉄七隈線,別府,4,2LDK,69.03,福岡県福岡市城南区鳥飼６,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_74770207/
サーパス別府,3330,38,地下鉄七隈線,別府,4,3LDK,68.26,福岡県福岡市城南区別府３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_74476175/
ダイアパレスグラン・ステージ博多　内装リフォーム済,3380,28,地下鉄空港線,博多,14,3LDK,63.1,福岡県福岡市博多区美野島２-7-16,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_74859257/
クリオラヴェルディ博多,3390,5,ＪＲ鹿児島本線,博多,13,2LDK,43.36,福岡県福岡市博多区比恵町13-9,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_74999189/
リファレンス天神南,3498,22,西鉄天神大牟田線,薬院,17,3LDK,62.44,福岡県福岡市中央区清川２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74838280/
リファレンス天神南,3498,22,地下鉄七隈線,天神南,22,3LDK,62.44,福岡県福岡市中央区清川２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_73962941/
リファレンス天神南,3498,22,地下鉄七隈線,薬院,17,3LDK,62.44,福岡県福岡市中央区清川２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_73916726/
ソピア大濠西,3580,25,地下鉄七隈線,別府,15,2LDK+S（納戸）,69.33,福岡県福岡市中央区鳥飼３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_73441429/
パロスリバーコート博多壱番館,3680,26,ＪＲ鹿児島本線,博多,28,3LDK,73.56,福岡県福岡市博多区美野島４,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_74525953/
東峰マンション渡辺通,3698,38,地下鉄七隈線,薬院,10,3LDK,74.94,福岡県福岡市中央区春吉２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_72086502/
東峰マンション渡辺通,3698,38,地下鉄七隈線,天神南,9,3LDK,70.98,福岡県福岡市中央区春吉２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_73963505/
東峰マンション渡辺通,3698,38,地下鉄七隈線,天神南,9,3LDK,70.98,福岡県福岡市中央区春吉２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74478541/
東峰マンション渡辺通,3698,38,地下鉄七隈線,天神南,7,3LDK,70.98,福岡県福岡市中央区春吉２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_73180048/
グランフォーレ荒江サウステラス,3699,9,地下鉄七隈線,別府,24,3LDK,78.47,福岡県福岡市早良区飯倉２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_74105174/
トーカンマンション六本松,3700,28,地下鉄七隈線,六本松,2,3DK,74.74,福岡県福岡市中央区六本松４,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74882476/
アンピール輝国,3780,11,地下鉄七隈線,六本松,13,3LDK,78.11,福岡県福岡市中央区輝国２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74659732/
アメックス博多ワンオーツープレミアム,3790,21,ＪＲ鹿児島本線,博多,13,2LDK,52.91,福岡県福岡市博多区住吉５-1-15,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_74222755/
エクレール平尾　中古マンション,3790,28,西鉄天神大牟田線,薬院,9,4LDK,83.35,福岡県福岡市中央区平尾１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74493316/
ライオンズマンション赤坂,3799,45,地下鉄七隈線,薬院大通,12,3LDK,78.98,福岡県福岡市中央区赤坂２-1-8,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74787934/
アルファライフ博多,3890,13,ＪＲ鹿児島本線,博多,11,3LDK,67.71,福岡県福岡市博多区住吉５,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_73719593/
アルファライフ博多,3890,13,ＪＲ鹿児島本線,博多,13,3LDK,67.71,福岡県福岡市博多区住吉５,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_74955127/
プレサンスロジェ博多駅北,3898,5,ＪＲ鹿児島本線,博多,21,3LDK,66.14,福岡県福岡市博多区吉塚３-16-12,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_74891025/
プレサンスロジェ博多駅北,3898,5,ＪＲ鹿児島本線,博多,22,3LDK,66.14,福岡県福岡市博多区吉塚３-16-12,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_74918871/
コモダス天神,3990,27,地下鉄七隈線,薬院大通,5,3LDK,72.24,福岡県福岡市中央区今泉２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_73526733/
コモダス天神,3990,27,地下鉄七隈線,薬院大通,7,3LDK,72.24,福岡県福岡市中央区今泉２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_72847387/
ロイヤルマンション六本松,4280,35,地下鉄七隈線,六本松,6,4LDK,87.12,福岡県福岡市中央区梅光園１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74454156/
デュ・レジア薬院テラス,4470,2,地下鉄七隈線,薬院,12,2LDK,43.13,福岡県福岡市中央区高砂２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74866083/
グランアルト天神タワー,4480,20,地下鉄七隈線,天神南,8,2LDK,55.68,福岡県福岡市中央区今泉２-5-19,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74779244/
鳥飼七丁目パーク・ホームズ,4490,25,地下鉄七隈線,別府,5,3LDK,70.01,福岡県福岡市城南区鳥飼７-1-5,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_74496596/
イニシア鳥飼,4600,16,地下鉄七隈線,別府,16,2LDK+S（納戸）,78.28,福岡県福岡市中央区鳥飼３-12-26,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74964281/
アクロス博多セントラルパーク,4780,21,地下鉄空港線,博多,18,4LDK,102.05,福岡県福岡市博多区美野島３-20-1,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_72523641/
モントーレ東比恵クレア,4990,5,ＪＲ鹿児島本線,博多,18,3LDK,71.49,福岡県福岡市博多区東比恵３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_74838709/
コアマンション桜坂プレジオ弐番館,5400,23,地下鉄七隈線,桜坂,3,2LDK,90.52,福岡県福岡市中央区六本松３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74830459/
ライオンズマンションマキシム大濠,5580,27,地下鉄七隈線,六本松,10,3LDK,76.35,福岡県福岡市中央区大濠１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_73928972/
ラフォーレ赤坂ルネッサンス,5830,24,地下鉄七隈線,桜坂,8,2LDK,90.47,福岡県福岡市中央区赤坂３-11-37,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74441522/
MJR平尾駅前,6780,3,西鉄天神大牟田線,薬院,15,3LDK,73.3,福岡県福岡市中央区那の川２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74534781/
ザ・パークハウス桜坂サンリヤン,7180,6,地下鉄七隈線,桜坂,2,3LDK,70.74,福岡県福岡市中央区桜坂３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74604234/
アーバンパレスアクス大濠,7480,29,地下鉄七隈線,六本松,24,3LDK,96.31,福岡県福岡市中央区荒戸３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_73677892/
アプローズ薬院デュオイースト,7680,21,地下鉄七隈線,薬院大通,4,4LDK,100.14,福岡県福岡市中央区薬院２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74483826/
MJR六本松,7800,7,地下鉄七隈線,六本松,2,3LDK+S（納戸）,80.71,福岡県福岡市中央区六本松４,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74126365/
コアマンションけやき通りプレジオ　1012号,16800,22,地下鉄七隈線,六本松,10,3LDK,150.4,福岡県福岡市中央区赤坂３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74070175/
小笹ハイツ,580,46,地下鉄七隈線,桜坂,31,3LDK,69.97,福岡県福岡市中央区小笹１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74375024/
ロイヤルマンション小笹,650,44,地下鉄七隈線,六本松,33,2DK,49.46,福岡県福岡市中央区小笹２-5-1,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_73204941/
シティマンション輝国,700,40,地下鉄七隈線,桜坂,16,3DK,50.84,福岡県福岡市中央区輝国２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_73799736/
プレスランス・長丘,800,35,地下鉄七隈線,桜坂,40,2DK,41.37,福岡県福岡市南区長丘５-4-26,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashiminami/nc_74535465/
シャンボール桜坂,1080,50,地下鉄七隈線,桜坂,7,3DK,51.93,福岡県福岡市中央区古小烏町,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74961943/
三井飯倉ハイツ,1090,44,地下鉄七隈線,別府,25,4LDK,85.3,福岡県福岡市早良区飯倉２-10-38,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_74428213/
朝日プラザ大濠Ⅱ,1200,40,地下鉄七隈線,六本松,3,2DK,44.28,福岡県福岡市中央区草香江１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74583739/
福岡市南区高宮　藤和高宮コープ,1270,42,地下鉄七隈線,薬院,20,3LDK,70.0,福岡県福岡市南区高宮１-16-22,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashiminami/nc_74956955/
ライオンズマンション鳥飼第2,1290,41,地下鉄七隈線,別府,13,2DK,47.03,福岡県福岡市中央区鳥飼１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74406943/
ライオンズマンション鳥飼第２,1290,41,地下鉄七隈線,別府,14,2DK,47.03,福岡県福岡市中央区鳥飼１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_73199007/
美野島シャトー,1320,51,ＪＲ鹿児島本線,博多,18,2LDK,50.52,福岡県福岡市博多区美野島３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_73770038/
ホワイティ薬院,1330,49,西鉄天神大牟田線,薬院,3,2DK,45.82,福岡県福岡市中央区薬院１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74670010/
アンピール駅東,1380,41,ＪＲ鹿児島本線,博多,14,2LDK,56.15,福岡県福岡市博多区東光２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_74962097/
令和6年4月・リノベーション済み！ロワールマンション…,1399,42,地下鉄七隈線,別府,20,3LDK,67.71,福岡県福岡市早良区荒江２-7-10,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_74762070/
ロワールマンション荒江,1399,42,地下鉄七隈線,別府,18,3LDK,67.71,福岡県福岡市早良区荒江２-７－１０,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_74769886/
ロワールマンション荒江,1399,42,地下鉄七隈線,別府,21,3LDK,67.71,福岡県福岡市早良区荒江２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_74605620/
カーサ博多,1480,46,ＪＲ鹿児島本線,博多,13,2LDK,47.69,福岡県福岡市博多区住吉２-15-10,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_74734238/
グランピア吉塚2,1490,40,ＪＲ鹿児島本線,博多,19,3DK,49.14,福岡県福岡市博多区吉塚２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashihakata/nc_74519068/
エクセレンス谷,1500,45,地下鉄七隈線,桜坂,6,2LDK,57.23,福岡県福岡市中央区谷１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_73490079/
興栄マンション平尾,1550,44,地下鉄七隈線,薬院,9,2LDK+S（納戸）,67.89,福岡県福岡市中央区平尾１-１０番２号,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_71322083/
グリーンハイツ平和,1580,46,地下鉄七隈線,桜坂,36,3LDK,85.2,福岡県福岡市南区平和４,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashiminami/nc_74807039/
グランピア薬院,1590,43,地下鉄七隈線,薬院大通,8,2LDK,56.7,福岡県福岡市中央区薬院２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74486663/
パークハイム寺塚,1630,37,地下鉄七隈線,薬院大通,33,3LDK,72.23,福岡県福岡市南区寺塚２-30-23,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashiminami/nc_74615115/
ファミール飯倉,1680,41,地下鉄七隈線,別府,22,4LDK,82.75,福岡県福岡市早良区飯倉２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_74658014/
第3シャトー高宮,1680,52,西鉄天神大牟田線,薬院,23,2LDK,69.37,福岡県福岡市南区高宮２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashiminami/nc_73603740/
ロワールマンション荒江,1680,42,地下鉄七隈線,別府,18,4LDK,82.29,福岡県福岡市早良区荒江２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashisawara/nc_73526544/
マンション鳥飼,1680,51,地下鉄七隈線,六本松,17,2LDK,65.54,福岡県福岡市中央区鳥飼１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_73202401/
平尾ビル,1680,52,西鉄天神大牟田線,薬院,17,3LDK,66.07,福岡県福岡市中央区平尾２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_73183645/
長丘西公園ハウス,1680,44,地下鉄七隈線,桜坂,38,3LDK,79.92,福岡県福岡市南区長丘５,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashiminami/nc_74485522/
長丘西公園ハウス,1680,44,地下鉄七隈線,桜坂,38,3LDK+S（納戸）,85.24,福岡県福岡市南区長丘５,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashiminami/nc_74573164/
長丘西公園ハウス,1680,44,地下鉄七隈線,桜坂,39,3LDK,79.92,福岡県福岡市南区長丘５,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashiminami/nc_74681155/
長丘西公園ハウス,1680,44,地下鉄七隈線,桜坂,39,3LDK,79.92,福岡県福岡市南区長丘５,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashiminami/nc_74742607/
ハイライフ大濠,1680,42,地下鉄七隈線,六本松,9,4DK,66.78,福岡県福岡市中央区草香江２-12-4,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74723416/
アムール別府Ⅱ,1690,36,地下鉄七隈線,別府,11,3LDK,64.89,福岡県福岡市城南区別府７-8-31,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_74914636/
朝日プラザ小笹,1690,39,地下鉄七隈線,桜坂,25,2LDK,64.63,福岡県福岡市中央区小笹３-16-8,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_96518165/
アムール別府Ⅱ,1690,36,地下鉄七隈線,別府,11,3LDK,64.89,福岡県福岡市城南区別府７-8-31,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_75013202/
アムール別府Ⅱ,1690,36,地下鉄七隈線,別府,11,3LDK,64.89,福岡県福岡市城南区別府７,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_74852421/
アムール別府Ⅱ,1690,36,地下鉄七隈線,別府,10,3LDK,64.89,福岡県福岡市城南区別府７,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_74976842/
笹の台住宅団地　2号棟,1698,50,地下鉄七隈線,桜坂,31,2LDK+S（納戸）,54.67,福岡県福岡市城南区長尾２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_74651294/
チサンマンション寺塚,1699,39,地下鉄七隈線,桜坂,41,4LDK,84.42,福岡県福岡市南区寺塚２-27-29,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashiminami/nc_73234673/
長尾グリーンハイツ,1700,35,地下鉄七隈線,別府,29,4LDK,86.24,福岡県福岡市城南区長尾１-１０,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_74897808/
グランピア荒江Ⅱ,1780,42,地下鉄七隈線,別府,17,3LDK,66.37,福岡県福岡市城南区荒江１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashijonan/nc_73745859/
サンブリック桜坂,1780,43,地下鉄七隈線,桜坂,7,3LDK,87.67,福岡県福岡市中央区谷２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74971454/
ハイムニュー桜坂,1780,49,地下鉄七隈線,桜坂,4,2LDK,72.03,福岡県福岡市中央区桜坂３,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74446504/
マンション鳥飼,1790,51,地下鉄七隈線,六本松,17,2LDK,65.54,福岡県福岡市中央区鳥飼１-３－１９,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74537441/
ハイム白金,1800,45,地下鉄七隈線,薬院,4,3DK,66.44,福岡県福岡市中央区白金１,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74466172/
エステート・モア・白金Ⅱ,1800,36,地下鉄七隈線,薬院,10,2DK,46.75,福岡県福岡市中央区白金２,https://suumo.jp//ms/chuko/fukuoka/sc_fukuokashichuo/nc_74308748/
